"Y","A","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185"
-3.90540875217573,1,0,1,21,22,17,17,9,0.33,1,30,2,40,10,20,10,0,20,0,1,5,3,1,1,1,2,5,2,8,226,16,45,56,26062,2,2,9,211,95,1,310,3,6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,6,-1,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,6,10,8,10,9,6,9,9,8,8,8,7,7,6,8,7,6,4,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,10,10,20,40,10,10,5,15,25,25,20,10,25,25,10,15,10,15,50,5,5,25,5,10,7,10,10,8,9,7,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27.4022820814186,0,1,1,11,21,5,5,14,0.13,0,25,6,7,35,20,20,5,13,0,4,3,7,3,6,-1,5,4,2,6,144,14,40,50,33585,4,1,2,149,1,3,364,6,2,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8,8,-1,35,40,5,5,7,8,25,25,5,25,5,15,18,20,10,25,7,20,7,10,5,7,10,7,8,7,4,10,8,6,5,4,4,4,5,5,0,9,20,12,12,20,11,25,8,8,8,8,8,7,1,1,-1,-1,-1,-1,-1,-1,25,10,10,25,5,25,25,8,15,25,7,20,25,10,15,25,5,20,8,8,8,8,9,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33.0614837928188,0,0,0,16,8,6,6,6,0.44,0,26,2,30,25,20,10,10,5,1,8,9,9,8,8,7,8,8,2,9,152,2,45,56,26062,4,7,4,156,192,2,184,1,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7,5,-1,15,25,20,15,10,15,20,15,20,15,15,15,25,15,15,20,10,15,7,9,7,8,5,7,9,8,7,5,7,8,8,7,8,6,7,5,2,0,20,25,20,15,15,15,7,8,7,7,5,7,3,1,20,25,20,15,5,15,15,25,20,15,10,15,25,20,15,15,10,15,25,20,10,20,10,15,7,8,8,7,5,7,8,7,7,5,0,0,0,-1,-1,20,20,20,15,10,15,20,25,20,10,15,10,25,15,15,15,10,20,25,20,15,15,10,15,7,8,7,7,5,7,7,6,7,5
5.36452412241143,1,0,1,14,18,14,14,9,0.02,0,28,2,50,10,10,10,10,10,0,2,10,6,6,7,2,4,1,2,10,80,10,80,1,10222,1,1,2,261,13,1,146,13,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1,5,-1,30,5,10,20,30,5,30,5,10,20,30,5,30,5,10,20,30,5,8,6,10,10,10,10,2,10,8,9,8,8,8,7,7,8,7,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40.9298738990737,0,1,1,21,22,19,17,3,0.12,0,29,3,40,10,30,10,10,-1,0,1,5,8,1,9,1,1,1,2,10,88,6,184,40,10704,4,8,4,46,155,2,28,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,-1,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,7,9,7,8,8,7,9,7,8,6,4,7,7,7,6,6,7,3,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,20,20,10,20,10,20,20,20,10,20,10,20,20,20,10,20,10,20,20,20,10,20,10,20,6,7,7,7,6,7,6,8,7,6
-6.31570474486962,1,1,1,11,21,13,13,4,0.22,1,26,4,16.67,16.67,16.67,16.67,16.67,16.67,0,7,7,7,7,7,6,7,5,2,11,185,11,72,60,26019,4,5,6,153,1,2,93,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,6,-1,20,20,15,15,12,18,30,10,10,20,10,20,30,15,20,20,5,10,6,9,7,9,9,6,9,9,7,8,5,9,8,7,7,6,6,6,0,5,20,15,15,20,10,20,7,9,9,7,9,6,3,1,-1,-1,-1,-1,-1,-1,25,15,15,15,15,15,30,10,10,20,10,20,20,20,20,15,15,10,7,9,9,7,9,7,9,9,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
37.8801001231472,0,0,1,11,21,4,4,10,0.49,0,25,2,25,20,30,15,5,5,0,2,7,7,3,7,2,4,4,2,17,241,4,159,1,0,4,1,2,112,1,6,295,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,-1,25,30,10,10,5,20,30,20,10,25,5,20,40,20,5,20,5,20,8,10,9,8,7,8,10,9,9,9,5,6,7,4,5,6,5,5,0,8,20,15,10,10,10,25,7,9,8,8,5,8,1,3,-1,-1,-1,-1,-1,-1,20,20,10,20,10,20,30,10,15,15,10,20,30,10,10,20,10,20,8,9,9,8,7,8,9,9,9,9,0,1,0,0,-1,25,20,10,10,10,25,30,20,5,15,5,25,30,15,5,20,5,25,40,10,10,20,10,10,8,10,9,8,8,7,8,8,7,9
-101.691738642537,1,1,1,9,20,14,18,17,-0.45,0,23,4,15.38,19.23,17.31,19.23,9.62,19.23,0,4,4,4,4,4,5,4,3,2,12,122,8,1,1,0,2,6,7,256,40,2,154,2,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,-1,173.9,173.9,195.7,195.7,108.7,152.2,90,50,20,70,20,20,275.9,69,137.9,206.9,241.4,69,70,80,70,90,60,-10,-10,-10,-10,-10,6,8,8,3,4,5,4,4,2,-1,190.5,166.7,190.5,190.5,95.2,166.7,70,80,90,80,40,7,3,3,-10,-10,-10,-10,-10,-10,190.5,166.7,190.5,190.5,95.2,166.7,80,30,40,80,30,50,216.2,135.1,108.1,216.2,189.2,135.1,70,80,90,70,40,-10,-10,-10,-10,-10,0,0,0,-1,-1,195.1,170.7,195.1,195.1,73.2,170.7,-10,-10,-10,-10,-10,-10,90,40,50,80,20,50,90,30,60,50,90,-10,70,80,90,60,30,-10,-10,-10,-10,-10
36.9893156387241,0,1,1,21,22,9,17,15,-0.05,0,28,6,25,15,25,15,10,10,0,4,6,6,4,6,7,7,7,2,10,88,6,184,40,10704,4,8,4,46,155,2,28,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,-1,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,7,9,7,8,8,7,9,7,8,6,7,7,7,7,7,7,8,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,20,20,10,20,10,20,20,20,10,20,10,20,20,20,10,20,10,20,20,20,10,20,10,20,6,7,7,7,6,7,6,8,7,6
51.5042026704576,0,0,1,15,19,6,6,7,0.64,0,31,2,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,9,255,16,114,2,9729,4,1,6,93,179,2,255,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,-1,15,18,18,18,15,16,16,15,18,18,18,15,20,15,15,18,14,18,8,10,10,10,8,8,10,10,10,9,3,8,5,1,8,1,1,1,2,3,15,18,18,18,14,17,8,9,8,9,8,7,1,2,18,16,16,18,14,18,16,18,18,16,14,18,17,16,16,18,15,18,18,15,16,18,15,18,8,9,9,9,8,7,10,8,10,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
24.6745791502148,0,1,0,1,10,3,-1,5,0.39,1,24,2,45,5,25,20,0,5,1,6,7,8,7,9,8,8,7,2,8,105,9,1,1,0,2,1,2,257,1,1,54,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19,100,0,0,0,0,0,-1,-1,-1,-1,-1,-1,50,10,10,10,10,10,7,7,10,10,10,-1,-1,-1,-1,-1,6,5,7,7,9,7,6,9,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-76.43648216439,1,1,1,9,20,16,16,1,0.5,0,31,1,14.58,16.67,20.83,18.75,16.67,12.5,1,2,8,8,7,8,5,8,7,2,11,176,9,1,1,0,2,7,2,205,204,3,73,7,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,6,-1,75,175,200,225,125,200,100,60,60,100,100,80,195.7,173.9,152.2,173.9,173.9,130.4,50,100,90,90,100,-10,-10,-10,-10,-10,5,10,8,7,5,5,7,5,2,-1,132.1,188.7,188.7,188.7,169.8,132.1,60,100,100,90,100,7,1,3,-10,-10,-10,-10,-10,-10,148.1,185.2,185.2,185.2,166.7,129.6,100,80,80,80,80,80,181.8,181.8,127.3,163.6,163.6,181.8,60,100,100,90,100,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
36.6892905412348,0,0,0,13,9,4,4,8,0.33,0,25,3,20,15,30,10,15,10,1,7,7,6,8,6,8,7,3,2,7,231,4,21,47,25335,2,8,4,77,1,2,298,3,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,5,-1,40,10,15,20,10,5,60,5,5,15,5,10,60,5,5,15,5,10,9,9,9,9,8,9,10,9,10,9,3,7,8,9,6,2,2,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,3,-1,-1,-1,-1,-1,-1,85,3,2,5,3,2,85,3,2,5,3,2,85,3,2,5,3,2,8,9,8,9,6,8,9,6,8,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32.2495394979529,0,1,0,3,10,2,-1,7,0.59,0,24,4,5,15,45,25,0,10,0,3,8,8,7,8,3,5,5,2,9,88,6,1,1,0,2,3,2,225,1,2,232,5,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,9,2,30,0,30,30,10,0,-1,-1,-1,-1,-1,-1,30,0,10,30,10,20,7,9,9,8,7,-1,-1,-1,-1,-1,7,8,7,7,3,5,6,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,2,-1,-1,-1,-1,-1,-1,40,0,20,40,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,8,9,7,-1,-1,-1,-1,-1,0,0,0,-1,-1,30,10,25,30,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,8,9,8,-1,-1,-1,-1,-1
25.4992211016806,0,0,1,4,18,3,-1,10,0.58,1,21,2,19,24,21,23,5,8,0,8,7,9,6,9,4,7,6,2,11,162,9,1,1,0,2,3,3,108,1,3,10,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6,25,15,20,20,20,0,-1,-1,-1,-1,-1,-1,50,10,10,20,5,5,8,9,8,9,10,-1,-1,-1,-1,-1,9,9,10,10,7,6,8,5,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,35,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,10,8,6,10,-1,-1,-1,-1,-1,0,0,0,-1,-1,60,10,10,5,10,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,10,9,6,10,-1,-1,-1,-1,-1
-41.4546258951052,1,1,1,4,18,3,-1,10,0.58,1,27,2,25,15,20,20,20,0,0,9,9,10,10,7,6,8,5,2,5,229,8,1,1,0,2,1,2,8,244,1,330,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,3,19,24,21,23,5,8,-1,-1,-1,-1,-1,-1,22,20,18,23,10,7,7,9,9,9,6,-1,-1,-1,-1,-1,8,7,9,6,9,4,7,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,3,-1,-1,-1,-1,-1,-1,20,15,20,25,5,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9,9,9,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
54.0398599573637,0,1,1,14,20,15,15,19,0.31,1,26,2,9,17,23,15,14,22,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,176,9,77,1,0,2,1,2,82,1,1,192,10,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5,8,-1,31.58,10.53,15.79,21.05,10.53,10.53,30,10,10,20,15,15,20,20,20,15,15,10,8,2,9,9,9,8,7,7,8,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,2,-1,-1,-1,-1,-1,-1,30,10,15,15,10,20,50,10,10,10,10,10,25,20,15,15,10,15,8,4,6,6,6,8,2,8,8,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-30.797852029632,1,0,1,21,22,8,8,19,-0.47,0,24,4,20,16,16,17,16,15,0,7,8,8,7,8,5,5,5,2,10,239,12,111,54,25380,2,3,2,202,122,1,126,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,6,-1,10,30,20,15,15,10,20,10,20,20,20,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,7,7,7,8,7,6,7,6,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,2,10,20,5,40,5,20,10,20,20,20,15,15,20,20,10,20,10,20,25,10,15,20,10,20,7,10,8,9,8,7,10,8,9,8,0,2,1,1,-1,15,20,15,20,15,15,15,20,10,25,10,20,20,15,15,20,20,10,25,15,15,20,10,15,7,9,8,9,8,7,9,8,8,7
-2.42748731377134,0,1,1,14,20,10,10,3,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,9,8,7,9,7,10,9,6,2,13,176,9,106,23,25839,2,3,3,267,136,2,136,7,9,5,10,5,4,4,2,1,8,7,3,3,8,5,8,5,2,6,-1,25,15,20,20,10,10,10,10,20,20,30,10,25,10,10,15,30,10,6,7,7,9,7,6,6,9,8,7,8,9,7,7,6,8,8,6,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,2,-1,-1,-1,-1,-1,-1,40,5,20,20,5,10,30,10,20,20,20,10,27.27,9.09,18.18,18.18,18.18,9.09,6,7,9,8,8,7,6,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-151.325283504874,1,0,0,6,5,5,5,2,-1,0,29,2,18.6,16.28,18.6,18.6,11.63,16.28,0,5,5,6,8,6,8,6.5,7,1,1,1,1,1,1,0,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,8,8,8,8,8,8,8,1,1,0,129.6,148.1,185.2,185.2,185.2,166.7,70,90,100,100,100,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,1,1,0,-1,-1,129.6,185.2,185.2,185.2,185.2,129.6,-10,-10,-10,-10,-10,-10,100,100,100,100,100,60,100,100,80,100,60,-10,90,120,120,120,120,-10,-10,-10,-10,-10
34.606705196027,0,0,1,21,22,3,3,8,0.23,0,23,2,23,14,19,16,10,18,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,95,6,39,63,26908,4,4,2,94,1,1,112,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,-1,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,6,10,9,7,5,6,10,7,9,8,6,5,5,5,-1,-1,5,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,3,10,25,15,20,10,20,10,25,25,15,15,20,20,15,20,10,15,20,25,10,10,20,15,20,5,10,6,7,6,5,8,7,8,7,0,0,0,-1,-1,10,25,20,10,15,20,10,30,10,20,5,25,25,15,20,10,10,20,25,15,20,10,10,20,6,10,7,8,7,6,9,7,8,8
-101.266148748555,1,1,1,9,20,3,12,12,0.59,0,24,6,14,18,20,18,16,14,0,7,7,7,7,7,4,4,5,2,11,175,3,1,1,0,2,8,4,86,1,3,264,2,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,-1,95.2,190.5,238.1,190.5,47.6,238.1,100,60,20,90,30,80,166.7,214.3,71.4,214.3,142.9,190.5,40,90,70,90,40,-10,-10,-10,-10,-10,8,4,7,6,7,5,8,5,2,-1,162.8,209.3,232.6,139.5,46.5,209.3,50,90,70,60,30,5,1,2,-10,-10,-10,-10,-10,-10,150,200,225,175,25,225,100,60,20,100,30,60,183.7,163.3,122.4,204.1,163.3,163.3,50,90,90,50,50,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
36.5119720040073,0,0,0,10,9,7,7,6,0.28,1,27,2,20,20,20,25,5,10,0,6,7,6,5,8,-1,6,5,2,11,17,16,151,65,26376,2,3,6,267,46,1,193,6,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,5,-1,15,20,20,15,15,15,40,10,25,10,10,5,50,10,10,25,0,5,10,9,10,9,8,9,9,9,9,9,8,8,9,8,9,7,7,7,0,2,20,20,20,15,15,10,8,9,8,9,8,6,1,3,-1,-1,-1,-1,-1,-1,20,20,20,15,10,15,15,20,20,15,20,15,30,10,20,20,10,10,8,9,8,9,8,8,8,8,8,8,0,1,1,1,-1,20,20,20,10,10,20,20,20,15,15,10,20,20,10,20,20,20,10,25,20,15,20,10,10,9,9,9,9,8,8,8,8,8,7
-15.7369097401629,1,0,1,4,18,15,-1,10,0.35,1,22,4,40,8,10,12,10,20,1,6,8,8,6,-1,-1,7,6,2,10,210,6,1,1,0,4,8,9,103,1,1,228,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,3,10,20,15,20,20,15,-1,-1,-1,-1,-1,-1,15,15,15,20,15,20,7,9,8,7,7,-1,-1,-1,-1,-1,4,6,6,5,5,5,5,5,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38.303765845218,0,1,1,21,22,18,11,8,0.21,0,27,4,58,5,8,10,7,12,0,5,7,7,7,7,6,4,4,2,8,126,6,139,64,26908,2,5,2,185,1,4,16,2,6,4,4,5,7,8,8,9,6,7,4,9,9,9,9,6,3,7,-1,20,15,20,20,15,10,30,10,10,20,10,20,20,30,10,20,10,10,5,7,6,5,7,5,7,4,5,4,7,5,5,6,5,3,6,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,30,25,20,20,5,0,20,20,20,20,10,10,25,15,15,15,15,15,15,20,10,15,15,20,5,6,5,6,4,4,5,5,4,5,0,0,0,-1,-1,20,20,20,20,10,10,25,15,20,20,10,10,25,15,15,15,15,15,20,20,15,15,15,15,6,5,6,5,4,6,6,5,6,7
4.01802244478619,0,0,1,7,16,12,12,4,0.51,0,23,2,19.05,19.05,19.05,19.05,9.52,14.29,1,9,9,8,7,7,6,8,4,2,11,221,14,1,1,0,4,2,4,59,1,3,258,2,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,5,-1,140,200,200,140,180,140,70,90,70,70,70,50,243.2,135.1,135.1,243.2,81.1,162.2,70,90,80,100,80,-10,-10,-10,-10,-10,6,7,7,6,8,6,6,6,0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,4,3,3,-10,-10,-10,-10,-10,-10,166.7,187.5,187.5,145.8,166.7,145.8,60,90,70,80,70,60,232.6,139.5,162.8,209.3,116.3,139.5,80,70,90,80,80,-10,-10,-10,-10,-10,0,1,0,-1,-1,152.2,173.9,173.9,152.2,173.9,173.9,-10,-10,-10,-10,-10,-10,80,90,60,80,80,50,90,60,80,80,50,-10,70,80,90,90,80,-10,-10,-10,-10,-10
-84.3396365472844,1,1,0,6,5,4,2,3,-0.1,0,23,2,6.67,20,20,17.78,20,15.56,0,6,5,6,5,6,4,5,2,2,12,176,9,1,1,0,3,4,5,63,1,2,203,7,10,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6,4,-1,208.3,208.3,166.7,166.7,62.5,187.5,100,90,40,70,80,80,190.5,71.4,190.5,238.1,214.3,95.2,70,90,80,80,60,-10,-10,-10,-10,-10,7,8,8,7,6,5,7,7,2,2,209.3,209.3,186,186,46.5,162.8,70,80,80,80,70,5,3,3,-10,-10,-10,-10,-10,-10,191.5,191.5,170.2,170.2,106.4,170.2,80,80,90,90,70,70,163.3,183.7,183.7,183.7,142.9,142.9,70,80,80,80,60,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
44.2250431969144,0,1,1,4,18,18,-1,2,0.31,1,29,2,14,20,18,24,18,6,0,7,7,7,6,6,6,7,6,2,12,103,15,1,1,0,2,4,7,7,193,1,357,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,3,20,20,15,15,5,25,-1,-1,-1,-1,-1,-1,20,20,15,15,5,25,7,9,8,8,7,-1,-1,-1,-1,-1,5,7,8,7,8,8,5,6,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,-1,-1,-1,-1,-1,-1,30,10,10,20,10,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,9,8,8,-1,-1,-1,-1,-1,1,0,0,-1,-1,20,15,20,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,6,10,8,8,-1,-1,-1,-1,-1
39.9192882277649,0,1,1,21,22,21,16,6,0.58,0,28,4,10,20,30,10,10,20,1,5,4,7,6,7,6,5,4,2,14,177,9,116,1,0,2,1,2,141,1,1,251,7,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,-1,25,20,20,20,0,15,30,10,10,30,10,10,25,20,10,25,15,5,7,9,8,8,8,7,9,9,9,7,5,6,7,5,7,4,6,4,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
